date,store_nbr,transactions
2014-09-06,28,1285
2014-09-06,30,707
2014-09-06,32,652
2014-09-06,34,2970
2014-09-06,35,692
2014-09-06,36,1177
2014-09-06,51,1863
2014-09-07,24,1898
2014-09-07,26,737
2014-09-07,27,1871
2014-09-07,28,1557
2014-09-07,30,690
2014-09-07,32,652
2014-09-07,34,2413
2014-09-07,35,708
2014-09-07,36,1189
2014-09-07,51,1882
2014-09-08,24,2168
2014-09-08,26,536
2014-09-08,27,1285
2014-09-08,28,1110
2014-09-08,30,698
2014-09-08,32,591
2014-09-08,34,2408
2014-09-08,35,631
2014-09-08,36,947
2014-09-08,51,1518
2014-09-09,24,2147
2014-09-09,26,471
2014-09-09,27,1216
2014-09-09,28,1101
2014-09-09,30,722
2014-09-09,32,570
2014-09-09,34,2229
2014-09-09,35,621
2014-09-09,36,1152
2014-09-09,51,1359
2014-09-10,24,2297
2014-09-10,26,514
2014-09-10,27,1318
2014-09-10,28,944
2014-09-10,30,661
2014-09-10,32,507
2014-09-10,34,2148
2014-09-10,35,518
2014-09-10,36,965
2014-09-10,51,1675
2014-09-11,24,2187
2014-09-11,26,460
2014-09-11,27,1176
2014-09-11,28,973
2014-09-11,30,712
2014-09-11,32,550
2014-09-11,34,2170
2014-09-11,35,566
2014-09-11,36,901
2014-09-11,51,1343
2014-09-12,24,2330
2014-09-12,26,535
2014-09-12,27,1193
2014-09-12,28,934
2014-09-12,30,653
2014-09-12,32,534
2014-09-12,34,2496
2014-09-12,35,524
2014-09-12,36,925
2014-09-12,51,1784
2014-09-13,24,2302
2014-09-13,26,675
2014-09-13,27,1735
2014-09-13,28,1285
2014-09-13,30,732
2014-09-13,32,676
2014-09-13,34,2779
2014-09-13,35,702
2014-09-13,36,1153
2014-09-13,51,1882
2014-09-14,24,1925
2014-09-14,26,668
2014-09-14,27,1839
2014-09-14,28,1517
2014-09-14,30,650
2014-09-14,32,640
2014-09-14,34,2360
2014-09-14,35,796
2014-09-14,36,1084
2014-09-14,51,1734
2014-09-15,24,2139
2014-09-15,26,609
2014-09-15,27,1314
2014-09-15,28,1140
2014-09-15,30,697
2014-09-15,32,647
2014-09-15,34,2412
2014-09-15,35,632
2014-09-15,36,1059
2014-09-15,51,1521
2014-09-16,24,2176
2014-09-16,26,534
2014-09-16,27,1263
2014-09-16,28,1289
2014-09-16,30,698
2014-09-16,32,620
2014-09-16,34,2290
2014-09-16,35,679
2014-09-16,36,1152
2014-09-16,51,1493
2014-09-17,24,2271
2014-09-17,26,569
2014-09-17,27,1336
2014-09-17,28,978
2014-09-17,30,711
2014-09-17,32,551
2014-09-17,34,2196
2014-09-17,35,575
2014-09-17,36,873
2014-09-17,51,1690
2014-09-18,24,2044
2014-09-18,26,542
2014-09-18,27,1161
2014-09-18,28,961
2014-09-18,30,685
2014-09-18,32,571
2014-09-18,34,2284
2014-09-18,35,595
2014-09-18,36,947
2014-09-18,51,1388
2014-09-19,24,2403
2014-09-19,26,608
2014-09-19,27,1367
2014-09-19,28,930
2014-09-19,30,652
2014-09-19,32,524
2014-09-19,34,2586
2014-09-19,35,551
2014-09-19,36,907
2014-09-19,51,1742
2014-09-20,24,2275
2014-09-20,26,647
2014-09-20,27,1643
2014-09-20,28,1328
2014-09-20,30,730
2014-09-20,32,601
2014-09-20,34,2618
2014-09-20,35,640
2014-09-20,36,1070
2014-09-20,51,1900
2014-09-21,24,1736
2014-09-21,26,622
2014-09-21,27,1851
2014-09-21,28,1533
2014-09-21,30,680
2014-09-21,32,682
2014-09-21,34,2356
2014-09-21,35,675
2014-09-21,36,1105
2014-09-21,51,1744
2014-09-22,24,2267
2014-09-22,26,525
2014-09-22,27,1237
2014-09-22,28,1011
2014-09-22,30,683
2014-09-22,32,590
2014-09-22,34,2237
2014-09-22,35,600
2014-09-22,36,948
2014-09-22,51,1472
2014-09-23,24,2080
2014-09-23,26,482
2014-09-23,27,1228
2014-09-23,28,1047
2014-09-23,30,669
2014-09-23,32,544
2014-09-23,34,2234
2014-09-23,35,674
2014-09-23,36,1065
2014-09-23,51,1416
2014-09-24,24,2265
2014-09-24,26,551
2014-09-24,27,1351
2014-09-24,28,903
2014-09-24,30,684
2014-09-24,32,540
2014-09-24,34,2010
2014-09-24,35,498
2014-09-24,36,876
2014-09-24,51,1637
2014-09-25,24,2163
2014-09-25,26,483
2014-09-25,27,1252
2014-09-25,28,991
2014-09-25,30,713
2014-09-25,32,522
2014-09-25,34,2167
2014-09-25,35,595
2014-09-25,36,901
2014-09-25,51,1326
2014-09-26,24,2297
2014-09-26,26,606
2014-09-26,27,1300
2014-09-26,28,870
2014-09-26,30,626
2014-09-26,32,486
2014-09-26,34,2357
2014-09-26,35,538
2014-09-26,36,849
2014-09-26,51,1636
2014-09-27,24,2172
2014-09-27,26,714
2014-09-27,27,1747
2014-09-27,28,1163
2014-09-27,30,721
2014-09-27,32,672
2014-09-27,34,2627
2014-09-27,35,647
2014-09-27,36,1061
2014-09-27,51,1724
2014-09-28,24,1668
2014-09-28,26,639
2014-09-28,27,1805
2014-09-28,28,1303
2014-09-28,30,641
2014-09-28,32,581
2014-09-28,34,2482
2014-09-28,35,636
2014-09-28,36,997
2014-09-28,51,1631
2014-09-29,24,2290
2014-09-29,26,522
2014-09-29,27,1285
2014-09-29,28,993
2014-09-29,30,687
2014-09-29,32,551
2014-09-29,34,2382
2014-09-29,35,607
2014-09-29,36,936
2014-09-29,51,1406
2014-09-30,24,2249
2014-09-30,26,571
2014-09-30,27,1283
2014-09-30,28,1155
2014-09-30,30,718
2014-09-30,32,634
2014-09-30,34,2462
2014-09-30,35,706
2014-09-30,36,1153
2014-09-30,51,1360
2014-10-01,24,2498
2014-10-01,26,730
2014-10-01,27,1445
2014-10-01,28,1084
2014-10-01,30,674
2014-10-01,32,555
2014-10-01,34,2555
2014-10-01,35,701
2014-10-01,36,1003
2014-10-01,51,1748
2014-10-02,24,2296
2014-10-02,26,607
2014-10-02,27,1268
2014-10-02,28,1053
2014-10-02,30,725
2014-10-02,32,582
2014-10-02,34,2696
2014-10-02,35,738
2014-10-02,36,1071
2014-10-02,51,1444
2014-10-03,24,2554
2014-10-03,26,673
2014-10-03,27,1355
2014-10-03,28,1011
2014-10-03,30,680
2014-10-03,32,676
2014-10-03,34,2940
2014-10-03,35,607
2014-10-03,36,1021
2014-10-03,51,1733
2014-10-04,24,2370
2014-10-04,26,673
2014-10-04,27,1699
2014-10-04,28,1151
2014-10-04,30,676
2014-10-04,32,631
2014-10-04,34,2982
2014-10-04,35,779
2014-10-04,36,1223
2014-10-04,51,1703
2014-10-05,24,1653
2014-10-05,26,638
2014-10-05,27,1736
2014-10-05,28,1409
2014-10-05,30,578
2014-10-05,32,572
2014-10-05,34,2542
2014-10-05,35,670
2014-10-05,36,1040
2014-10-05,51,1636
2014-10-06,24,2312
2014-10-06,26,562
2014-10-06,27,1336
2014-10-06,28,1063
2014-10-06,30,678
2014-10-06,32,545
2014-10-06,34,2529
2014-10-06,35,613
2014-10-06,36,1041
2014-10-06,51,1540
2014-10-07,24,2190
2014-10-07,26,524
2014-10-07,27,1320
2014-10-07,28,1072
2014-10-07,30,714
2014-10-07,32,515
2014-10-07,34,2500
2014-10-07,35,672
2014-10-07,36,1281
2014-10-07,51,1379
2014-10-08,24,2304
2014-10-08,26,539
2014-10-08,27,1274
2014-10-08,28,897
2014-10-08,30,641
2014-10-08,32,540
2014-10-08,34,2453
2014-10-08,35,570
2014-10-08,36,956
2014-10-08,51,1571
2014-10-09,24,2079
2014-10-09,26,501
2014-10-09,27,1255
2014-10-09,28,969
2014-10-09,30,684
2014-10-09,32,534
2014-10-09,34,2600
2014-10-09,35,639
2014-10-09,36,1033
2014-10-09,51,1439
2014-10-10,24,1759
2014-10-10,26,594
2014-10-10,27,1865
2014-10-10,28,1085
2014-10-10,30,531
2014-10-10,32,536
2014-10-10,34,2551
2014-10-10,35,794
2014-10-10,36,1167
2014-10-10,51,1533
2014-10-11,24,1813
2014-10-11,26,589
2014-10-11,27,1541
2014-10-11,28,1096
2014-10-11,30,666
2014-10-11,32,622
2014-10-11,34,2494
2014-10-11,35,838
2014-10-11,36,1167
2014-10-11,51,1384
2014-10-12,24,1594
2014-10-12,26,644
2014-10-12,27,1760
2014-10-12,28,1497
2014-10-12,30,605
2014-10-12,32,564
2014-10-12,34,2571
2014-10-12,35,644
2014-10-12,36,1156
2014-10-12,51,1601
2014-10-13,24,2284
2014-10-13,26,513
2014-10-13,27,1321
2014-10-13,28,1009
2014-10-13,30,667
2014-10-13,32,561
2014-10-13,34,2484
2014-10-13,35,647
2014-10-13,36,1023
2014-10-13,51,1588
2014-10-14,24,2251
2014-10-14,26,505
2014-10-14,27,1249
2014-10-14,28,1162
2014-10-14,30,691
2014-10-14,32,509
2014-10-14,34,2235
2014-10-14,35,592
2014-10-14,36,1043
2014-10-14,51,1440
2014-10-15,24,2514
2014-10-15,26,640
2014-10-15,27,1369
2014-10-15,28,1035
2014-10-15,30,675
2014-10-15,32,563
2014-10-15,34,2214
2014-10-15,35,575
2014-10-15,36,898
2014-10-15,51,1710
2014-10-16,24,2128
2014-10-16,26,549
2014-10-16,27,1260
2014-10-16,28,1050
2014-10-16,30,651
2014-10-16,32,629
2014-10-16,34,2222
2014-10-16,35,717
2014-10-16,36,1011
2014-10-16,51,1436
2014-10-17,24,2472
2014-10-17,26,591
2014-10-17,27,1283
2014-10-17,28,978
2014-10-17,30,667
2014-10-17,32,552
2014-10-17,34,2539
2014-10-17,35,565
2014-10-17,36,1040
2014-10-17,51,1767
2014-10-18,24,2395
2014-10-18,26,681
2014-10-18,27,1773
2014-10-18,28,1295
2014-10-18,30,688
2014-10-18,32,693
2014-10-18,34,2753
2014-10-18,35,645
2014-10-18,36,1111
2014-10-18,51,1938
2014-10-19,24,1872
2014-10-19,26,751
2014-10-19,27,1956
2014-10-19,28,1613
2014-10-19,30,664
2014-10-19,32,630
2014-10-19,34,2367
2014-10-19,35,668
2014-10-19,36,1093
2014-10-19,51,1990
2014-10-20,24,2333
2014-10-20,26,563
2014-10-20,27,1324
2014-10-20,28,995
2014-10-20,30,722
2014-10-20,32,587
2014-10-20,34,2417
2014-10-20,35,566
2014-10-20,36,1001
2014-10-20,51,1513
2014-10-21,24,2319
2014-10-21,26,511
2014-10-21,27,1184
2014-10-21,28,1057
2014-10-21,30,742
2014-10-21,32,568
2014-10-21,34,2322
2014-10-21,35,586
2014-10-21,36,1113
2014-10-21,51,1438
2014-10-22,24,2366
2014-10-22,26,511
2014-10-22,27,1279
2014-10-22,28,936
2014-10-22,30,661
2014-10-22,32,483
2014-10-22,34,2050
2014-10-22,35,542
2014-10-22,36,922
2014-10-22,51,1630
2014-10-23,24,2129
2014-10-23,26,505
2014-10-23,27,1271
2014-10-23,28,974
2014-10-23,30,684
2014-10-23,32,527
2014-10-23,34,2160
2014-10-23,35,588
2014-10-23,36,930
2014-10-23,51,1423
2014-10-24,24,2411
2014-10-24,26,556
2014-10-24,27,1305
2014-10-24,28,971
2014-10-24,30,675
2014-10-24,32,452
2014-10-24,34,2373
2014-10-24,35,555
2014-10-24,36,901
2014-10-24,51,1633
2014-10-25,24,2181
2014-10-25,26,707
2014-10-25,27,1825
2014-10-25,28,1185
2014-10-25,30,740
2014-10-25,32,669
2014-10-25,34,2545
2014-10-25,35,699
2014-10-25,36,1041
2014-10-25,51,1721
2014-10-26,24,1820
2014-10-26,26,737
2014-10-26,27,1967
2014-10-26,28,1571
2014-10-26,30,662
2014-10-26,32,641
2014-10-26,34,2182
2014-10-26,35,635
2014-10-26,36,1088
2014-10-26,51,1972
2014-10-27,24,2177
2014-10-27,26,526
2014-10-27,27,1350
2014-10-27,28,1055
2014-10-27,30,653
2014-10-27,32,590
2014-10-27,34,2367
2014-10-27,35,596
2014-10-27,36,946
2014-10-27,51,1573
2014-10-28,24,2176
2014-10-28,26,518
2014-10-28,27,1277
2014-10-28,28,1165
2014-10-28,30,706
2014-10-28,32,590
2014-10-28,34,2232
2014-10-28,35,569
2014-10-28,36,1087
2014-10-28,51,1405
2014-10-29,24,2380
2014-10-29,26,515
2014-10-29,27,1349
2014-10-29,28,969
2014-10-29,30,629
2014-10-29,32,504
2014-10-29,34,2155
2014-10-29,35,496
2014-10-29,36,911
2014-10-29,51,1661
2014-10-30,24,2200
2014-10-30,26,501
2014-10-30,27,1270
2014-10-30,28,959
2014-10-30,30,669
2014-10-30,32,549
2014-10-30,34,2193
2014-10-30,35,527
2014-10-30,36,953
2014-10-30,51,1461
2014-10-31,24,2558
2014-10-31,26,634
2014-10-31,27,1426
2014-10-31,28,999
2014-10-31,30,799
2014-10-31,32,626
2014-10-31,34,2592
2014-10-31,35,661
2014-10-31,36,990
2014-10-31,51,1824
2014-11-01,24,2244
2014-11-01,26,842
2014-11-01,27,1837
2014-11-01,28,1399
2014-11-01,30,752
2014-11-01,32,792
2014-11-01,34,2982
2014-11-01,35,992
2014-11-01,36,1513
2014-11-01,51,1830
2014-11-02,24,1550
2014-11-02,26,620
2014-11-02,27,1701
2014-11-02,28,1264
2014-11-02,30,591
2014-11-02,32,597
2014-11-02,34,1969
2014-11-02,35,842
2014-11-02,36,1198
2014-11-02,51,1438
2014-11-03,24,1820
2014-11-03,26,733
2014-11-03,27,2014
2014-11-03,28,1455
2014-11-03,30,610
2014-11-03,32,642
2014-11-03,34,2168
2014-11-03,35,832
2014-11-03,36,1181
2014-11-03,51,1741
2014-11-04,24,2153
2014-11-04,26,606
2014-11-04,27,1285
2014-11-04,28,1211
2014-11-04,30,724
2014-11-04,32,624
2014-11-04,34,2362
2014-11-04,35,753
2014-11-04,36,1251
2014-11-04,51,1590
2014-11-05,24,2522
2014-11-05,26,558
2014-11-05,27,1365
2014-11-05,28,1037
2014-11-05,30,674
2014-11-05,32,565
2014-11-05,34,2108
2014-11-05,35,655
2014-11-05,36,971
2014-11-05,51,1740
2014-11-06,24,2233
2014-11-06,26,584
2014-11-06,27,1297
2014-11-06,28,997
2014-11-06,30,729
2014-11-06,32,580
2014-11-06,34,2214
2014-11-06,35,656
2014-11-06,36,970
2014-11-06,51,1386
2014-11-07,24,2487
2014-11-07,26,564
2014-11-07,27,1208
2014-11-07,28,945
2014-11-07,30,642
2014-11-07,32,586
2014-11-07,34,2304
2014-11-07,35,502
2014-11-07,36,945
2014-11-07,51,1739
2014-11-08,24,2293
2014-11-08,26,640
2014-11-08,27,1733
2014-11-08,28,1317
2014-11-08,30,727
2014-11-08,32,680
2014-11-08,34,2649
2014-11-08,35,651
2014-11-08,36,1090
2014-11-08,51,1905
2014-11-09,24,1882
2014-11-09,26,689
2014-11-09,27,1912
2014-11-09,28,1457
2014-11-09,30,657
2014-11-09,32,649
2014-11-09,34,2363
2014-11-09,35,642
2014-11-09,36,1126
2014-11-09,51,1937
2014-11-10,24,2283
2014-11-10,26,493
2014-11-10,27,1288
2014-11-10,28,1008
2014-11-10,30,685
2014-11-10,32,571
2014-11-10,34,2262
2014-11-10,35,579
2014-11-10,36,995
2014-11-10,51,1508
2014-11-11,24,2219
2014-11-11,26,486
2014-11-11,27,1251
2014-11-11,28,1075
2014-11-11,30,676
2014-11-11,32,604
2014-11-11,34,2048
2014-11-11,35,550
2014-11-11,36,1044
2014-11-11,51,1390
2014-11-12,24,2347
2014-11-12,26,520
2014-11-12,27,1311
2014-11-12,28,974
2014-11-12,30,605
2014-11-12,32,514
2014-11-12,34,2000
2014-11-12,35,503
2014-11-12,36,882
2014-11-12,51,1694
2014-11-13,24,2075
2014-11-13,26,512
2014-11-13,27,1201
2014-11-13,28,1006
2014-11-13,30,707
2014-11-13,32,560
2014-11-13,34,2077
2014-11-13,35,546
2014-11-13,36,963
2014-11-13,51,1430
2014-11-14,24,2460
2014-11-14,26,574
2014-11-14,27,1301
2014-11-14,28,980
2014-11-14,30,616
2014-11-14,32,576
2014-11-14,34,2408
2014-11-14,35,564
2014-11-14,36,862
2014-11-14,51,1774
2014-11-15,24,2378
2014-11-15,26,749
2014-11-15,27,1839
2014-11-15,28,1328
2014-11-15,30,742
2014-11-15,32,670
2014-11-15,34,2781
2014-11-15,35,723
2014-11-15,36,1049
2014-11-15,51,1834
2014-11-16,24,1983
2014-11-16,26,771
2014-11-16,27,1964
2014-11-16,28,1627
2014-11-16,30,735
2014-11-16,32,681
2014-11-16,34,2473
2014-11-16,35,758
2014-11-16,36,1228
2014-11-16,51,1905
2014-11-17,24,2165
2014-11-17,26,612
2014-11-17,27,1333
2014-11-17,28,1066
2014-11-17,30,653
2014-11-17,32,555
2014-11-17,34,2360
2014-11-17,35,583
2014-11-17,36,1025
2014-11-17,51,1660
2014-11-18,24,2179
2014-11-18,26,533
2014-11-18,27,1247
2014-11-18,28,1136
2014-11-18,30,656
2014-11-18,32,590
2014-11-18,34,2109
2014-11-18,35,610
2014-11-18,36,1108
2014-11-18,51,1519
2014-11-19,24,2327
2014-11-19,26,546
2014-11-19,27,1414
2014-11-19,28,862
2014-11-19,30,705
2014-11-19,32,482
2014-11-19,34,2016
2014-11-19,35,510
2014-11-19,36,914
2014-11-19,51,1644
2014-11-20,24,2321
2014-11-20,26,492
2014-11-20,27,1353
2014-11-20,28,978
2014-11-20,30,705
2014-11-20,32,576
2014-11-20,34,2132
2014-11-20,35,576
2014-11-20,36,989
2014-11-20,51,1515
2014-11-21,24,2554
2014-11-21,26,557
2014-11-21,27,1298
2014-11-21,28,922
2014-11-21,30,663
2014-11-21,32,533
2014-11-21,34,2383
2014-11-21,35,512
2014-11-21,36,914
2014-11-21,51,1765
2014-11-22,24,2357
2014-11-22,26,625
2014-11-22,27,1769
2014-11-22,28,1228
2014-11-22,30,751
2014-11-22,32,674
2014-11-22,34,2459
2014-11-22,35,660
2014-11-22,36,1043
2014-11-22,51,1894
2014-11-23,24,1811
2014-11-23,26,680
2014-11-23,27,2002
2014-11-23,28,1473
2014-11-23,30,624
2014-11-23,32,657
2014-11-23,34,2248
2014-11-23,35,739
2014-11-23,36,1145
2014-11-23,51,1887
2014-11-24,24,2213
2014-11-24,26,505
2014-11-24,27,1327
2014-11-24,28,990
2014-11-24,30,713
2014-11-24,32,579
2014-11-24,34,2117
2014-11-24,35,610
2014-11-24,36,984
2014-11-24,51,1651
2014-11-25,24,2222
2014-11-25,26,474
2014-11-25,27,1296
2014-11-25,28,1067
2014-11-25,30,747
2014-11-25,32,550
2014-11-25,34,2058
2014-11-25,35,642
2014-11-25,36,1086
2014-11-25,51,1476
2014-11-26,24,2407
2014-11-26,26,523
2014-11-26,27,1433
2014-11-26,28,972
2014-11-26,30,699
2014-11-26,32,514
2014-11-26,34,1866
2014-11-26,35,526
2014-11-26,36,889
2014-11-26,51,1786
2014-11-27,24,2160
2014-11-27,26,456
2014-11-27,27,1229
2014-11-27,28,936
2014-11-27,30,651
2014-11-27,32,535
2014-11-27,34,1962
2014-11-27,35,504
2014-11-27,36,931
2014-11-27,51,1571
2014-11-28,24,2568
2014-11-28,26,655
2014-11-28,27,1355
2014-11-28,28,883
2014-11-28,30,665
2014-11-28,32,578
2014-11-28,34,2275
2014-11-28,35,572
2014-11-28,36,864
2014-11-28,51,1768
2014-11-29,24,2526
2014-11-29,26,775
2014-11-29,27,1769
2014-11-29,28,1331
2014-11-29,30,725
2014-11-29,32,731
2014-11-29,34,2681
2014-11-29,35,747
2014-11-29,36,1209
2014-11-29,51,2051
2014-11-30,24,2061
2014-11-30,26,871
2014-11-30,27,1912
2014-11-30,28,1480
2014-11-30,30,684
2014-11-30,32,685
2014-11-30,34,2387
2014-11-30,35,723
2014-11-30,36,1221
2014-11-30,51,2144
2014-12-01,24,2435
2014-12-01,26,684
2014-12-01,27,1449
2014-12-01,28,1231
2014-12-01,30,745
2014-12-01,32,635
2014-12-01,34,2559
2014-12-01,35,680
2014-12-01,36,1126
2014-12-01,51,1829
2014-12-02,24,2457
2014-12-02,26,742
2014-12-02,27,1397
2014-12-02,28,1252
2014-12-02,30,767
2014-12-02,32,646
2014-12-02,34,2406
2014-12-02,35,721
2014-12-02,36,1265
2014-12-02,51,1755
2014-12-03,24,2537
2014-12-03,26,708
2014-12-03,27,1457
2014-12-03,28,1020
2014-12-03,30,684
2014-12-03,32,574
2014-12-03,34,2209
2014-12-03,35,528
2014-12-03,36,1056
2014-12-03,51,1899
2014-12-04,24,2363
2014-12-04,26,640
2014-12-04,27,1292
2014-12-04,28,1055
2014-12-04,30,709
2014-12-04,32,543
2014-12-04,34,2339
2014-12-04,35,669
2014-12-04,36,1083
2014-12-04,51,1604
2014-12-05,24,2674
2014-12-05,26,726
2014-12-05,27,1373
2014-12-05,28,1009
2014-12-05,30,732
2014-12-05,32,591
2014-12-05,34,2558
2014-12-05,35,549
2014-12-05,36,981
2014-12-05,51,2014
2014-12-06,24,2431
2014-12-06,26,825
2014-12-06,27,1785
2014-12-06,28,1169
2014-12-06,30,721
2014-12-06,32,695
2014-12-06,34,2713
2014-12-06,35,692
2014-12-06,36,1129
2014-12-06,51,2133
2014-12-07,24,2030
2014-12-07,26,851
2014-12-07,27,1960
2014-12-07,28,1497
2014-12-07,30,702
2014-12-07,32,692
2014-12-07,34,2535
2014-12-07,35,708
2014-12-07,36,1157
2014-12-07,51,2164
2014-12-08,24,2559
2014-12-08,26,613
2014-12-08,27,1346
2014-12-08,28,1069
2014-12-08,30,755
2014-12-08,32,566
2014-12-08,34,2524
2014-12-08,35,624
2014-12-08,36,1111
2014-12-08,51,1769
2014-12-09,24,2614
2014-12-09,26,640
2014-12-09,27,1387
2014-12-09,28,1161
2014-12-09,30,752
2014-12-09,32,614
2014-12-09,34,2338
2014-12-09,35,593
2014-12-09,36,1132
2014-12-09,51,1769
2014-12-10,24,2716
2014-12-10,26,703
2014-12-10,27,1388
2014-12-10,28,932
2014-12-10,30,739
2014-12-10,32,554
2014-12-10,34,2155
2014-12-10,35,519
2014-12-10,36,929
2014-12-10,51,2161
2014-12-11,24,2591
2014-12-11,26,604
2014-12-11,27,1359
2014-12-11,28,1055
2014-12-11,30,762
2014-12-11,32,580
2014-12-11,34,2330
2014-12-11,35,525
2014-12-11,36,1069
2014-12-11,51,1796
2014-12-12,24,2804
2014-12-12,26,682
2014-12-12,27,1436
2014-12-12,28,1101
2014-12-12,30,720
2014-12-12,32,550
2014-12-12,34,2638
2014-12-12,35,532
2014-12-12,36,1005
2014-12-12,51,2151
2014-12-13,24,2687
2014-12-13,26,817
2014-12-13,27,1843
2014-12-13,28,1357
2014-12-13,30,811
2014-12-13,32,687
2014-12-13,34,2939
2014-12-13,35,725
2014-12-13,36,1202
2014-12-13,51,2323
2014-12-14,24,2300
2014-12-14,26,880
2014-12-14,27,2032
2014-12-14,28,1569
2014-12-14,30,689
2014-12-14,32,651
2014-12-14,34,2811
2014-12-14,35,672
2014-12-14,36,1237
2014-12-14,51,2432
2014-12-15,24,2904
2014-12-15,26,700
2014-12-15,27,1425
2014-12-15,28,1261
2014-12-15,30,816
2014-12-15,32,633
2014-12-15,34,2668
2014-12-15,35,603
2014-12-15,36,1149
2014-12-15,51,2083
2014-12-16,24,2897
2014-12-16,26,799
2014-12-16,27,1443
2014-12-16,28,1424
2014-12-16,30,805
2014-12-16,32,685
2014-12-16,34,2702
2014-12-16,35,711
2014-12-16,36,1360
2014-12-16,51,2085
2014-12-17,24,3184
2014-12-17,26,831
2014-12-17,27,1656
2014-12-17,28,1179
2014-12-17,30,833
2014-12-17,32,698
2014-12-17,34,2619
2014-12-17,35,666
2014-12-17,36,1199
2014-12-17,51,2304
2014-12-18,24,3192
2014-12-18,26,890
2014-12-18,27,1536
2014-12-18,28,1371
2014-12-18,30,903
2014-12-18,32,680
2014-12-18,34,2823
2014-12-18,35,682
2014-12-18,36,1283
2014-12-18,51,2379
2014-12-19,24,3313
2014-12-19,26,983
2014-12-19,27,1561
2014-12-19,28,1233
2014-12-19,30,868
2014-12-19,32,698
2014-12-19,34,3159
2014-12-19,35,667
2014-12-19,36,1180
2014-12-19,51,2638
2014-12-20,24,3098
2014-12-20,26,1157
2014-12-20,27,1799
2014-12-20,28,1512
2014-12-20,30,826
2014-12-20,32,813
2014-12-20,34,3275
2014-12-20,35,681
2014-12-20,36,1271
2014-12-20,51,2724
2014-12-21,24,2656
2014-12-21,26,1348
2014-12-21,27,2118
2014-12-21,28,1645
2014-12-21,30,787
2014-12-21,32,786
2014-12-21,34,2986
2014-12-21,35,676
2014-12-21,36,1229
2014-12-21,51,2592
2014-12-22,24,3918
2014-12-22,26,1252
2014-12-22,27,1908
2014-12-22,28,1778
2014-12-22,30,980
2014-12-22,32,890
2014-12-22,34,3468
2014-12-22,35,760
2014-12-22,36,1484
2014-12-22,51,3064
2014-12-23,24,4244
2014-12-23,26,1551
2014-12-23,27,1896
2014-12-23,28,1841
2014-12-23,30,1094
2014-12-23,32,974
2014-12-23,34,3562
2014-12-23,35,842
2014-12-23,36,1705
2014-12-23,51,3572
2014-12-24,24,4091
2014-12-24,26,2184
2014-12-24,27,2441
2014-12-24,28,2433
2014-12-24,30,1443
2014-12-24,32,1497
2014-12-24,34,3330
2014-12-24,35,1011
2014-12-24,36,1710
2014-12-24,51,3295
2014-12-26,24,2771
2014-12-26,26,983
2014-12-26,27,2075
2014-12-26,28,1392
2014-12-26,30,649
2014-12-26,32,672
2014-12-26,34,2786
2014-12-26,35,746
2014-12-26,36,1482
2014-12-26,51,2486
2014-12-27,24,2400
2014-12-27,26,930
2014-12-27,27,1896
2014-12-27,28,1326
2014-12-27,30,692
2014-12-27,32,667
2014-12-27,34,2772
2014-12-27,35,821
2014-12-27,36,1334
2014-12-27,51,2005
2014-12-28,24,1899
2014-12-28,26,890
2014-12-28,27,1635
2014-12-28,28,1204
2014-12-28,30,553
2014-12-28,32,603
2014-12-28,34,2379
2014-12-28,35,695
2014-12-28,36,1356
2014-12-28,51,1860
2014-12-29,24,3098
2014-12-29,26,1017
2014-12-29,27,1540
2014-12-29,28,1211
2014-12-29,30,708
2014-12-29,32,659
2014-12-29,34,3202
2014-12-29,35,656
2014-12-29,36,1451
2014-12-29,51,2219
2014-12-30,24,3388
2014-12-30,26,1393
2014-12-30,27,1814
2014-12-30,28,1760
2014-12-30,30,998
2014-12-30,32,785
2014-12-30,34,3533
2014-12-30,35,890
2014-12-30,36,2044
2014-12-30,51,2789
2014-12-31,24,3334
2014-12-31,26,2012
2014-12-31,27,2340
2014-12-31,28,2286
2014-12-31,30,1236
2014-12-31,32,1444
2014-12-31,34,3311
2014-12-31,35,1363
2014-12-31,36,2497
2014-12-31,51,2947
2015-01-02,24,1898
2015-01-02,26,759
2015-01-02,27,1806
2015-01-02,28,1224
2015-01-02,30,618
2015-01-02,32,690
2015-01-02,34,2708
2015-01-02,35,1138
2015-01-02,36,1554
2015-01-02,51,1492
2015-01-03,24,2087
2015-01-03,26,645
2015-01-03,27,1794
2015-01-03,28,1245
2015-01-03,30,559
2015-01-03,32,663
2015-01-03,34,2503
2015-01-03,35,1006
2015-01-03,36,1488
2015-01-03,51,1585
2015-01-04,24,1876
2015-01-04,26,799
2015-01-04,27,2012
2015-01-04,28,1530
2015-01-04,30,643
2015-01-04,32,627
2015-01-04,34,2290
2015-01-04,35,763
2015-01-04,36,1276
2015-01-04,51,1938
2015-01-05,24,2732
2015-01-05,26,672
2015-01-05,27,1481
2015-01-05,28,1168
2015-01-05,30,703
2015-01-05,32,562
2015-01-05,34,2499
2015-01-05,35,670
2015-01-05,36,1170
2015-01-05,51,1972
2015-01-06,24,2664
2015-01-06,26,543
2015-01-06,27,1276
2015-01-06,28,1114
2015-01-06,30,827
2015-01-06,32,623
2015-01-06,34,2196
2015-01-06,35,712
2015-01-06,36,1273
2015-01-06,51,1653
2015-01-07,24,2582
2015-01-07,26,632
2015-01-07,27,1509
